infant deaths,Alcohol,Hepatitis B,Measles,BMI,Polio,Diphtheria,HIV/AIDS,GDP,Life expectancy
4,10.79,,1212,63.1,93,93,0.1,,81
4,11.47,,1445,62.5,92,92,0.1,,79.6
4,11.84,,1022,61.9,92,92,0.1,,79.5
4,11.61,,764,61.3,92,92,0.1,,79.3
4,12.05,,79,6.7,91,91,0.1,,79
4,12.22,,189,6.1,92,92,0.1,,78.8
4,11.85,,460,59.5,91,91,0.1,,78.3
4,11.44,,314,58.8,91,91,0.1,,78.2
4,10.91,,73,58.2,91,91,0.1,,78
4,10.59,,104,57.5,91,91,0.1,,77.8
85,,98,30,23.8,96,98,1.4,,61.8
86,0.01,97,88,23.2,97,97,1.4,,67
86,4.2,91,185,22.5,91,91,2.1,,59.7
87,3.98,92,1668,21.9,9,92,2.4,,58.6
88,4.04,9,1622,21.3,88,9,3.1,,58.3
89,4.19,91,167,2.7,94,91,4.6,,57.5
91,3.97,85,1574,2.2,88,85,6.4,,56.9
92,3.44,86,3413,19.6,89,86,7.4,,56.2
94,4.4,83,7726,19.1,88,83,8.5,,54.5
96,4.07,9,2362,18.6,91,9,9.4,,53.1
97,3.94,9,23,18.1,91,9,10,,52.2
100,3.81,95,1419,17.7,95,95,10.8,,51.5
103,2.34,95,1673,17.2,97,95,11.5,,58
106,3.37,89,5131,16.8,91,89,12.1,,52
110,4.09,,11847,16.4,65,87,12.5,,49.6
114,3.89,,14649,16,64,79,12.8,,49.2
23,,92,188,69.6,93,95,0.1,,79.3
23,8.82,92,667,69.1,93,95,0.1,,79.1
23,8.82,91,187,68.6,93,94,0.1,,78.9
24,8.82,9,55,68,93,94,0.1,,78.8
25,8.67,91,220,67.5,94,96,0.1,,78.7
25,8.55,92,63,66.9,93,95,0.1,,78.7
26,8.71,92,71,66.3,93,95,0.1,,78.5
27,8.74,94,140,65.7,94,96,0.1,,78.2
27,8.74,93,43,65.1,93,96,0.1,,78.1
28,8.63,93,55,64.4,93,96,0.1,,77.8
28,8.52,93,66,63.8,92,96,0.1,,77.5
28,8.48,92,37,63.1,92,96,0.1,,77.5
28,8.4,92,56,62.4,91,96,0.1,,77.2
28,8.33,88,41,61.7,9,94,0.1,,77
28,8.25,89,116,6.9,89,94,0.1,,76.9
28,8.21,9,85,6.1,9,94,0.1,,76.8
0,,95,0,64,95,95,0.1,15524.84247,77
0,6.03,95,0,63.4,95,95,0.1,16737.89827,76.8
0,5.82,94,0,62.9,94,94,0.1,16881.2568,76.8
0,5.77,95,0,62.3,95,95,0.1,1592.6819,76.5
0,5.97,95,0,61.8,95,95,0.1,14166.4998,77
0,6.21,95,0,61.2,95,95,0.1,11938.212,76.3
0,6.67,95,0,6.7,95,95,0.1,9415.17386,76.6
1,6.76,94,0,6.1,94,94,0.1,962.312164,76.4
1,6.67,94,0,59.5,94,94,0.1,79.69746,75.4
1,6.58,95,0,58.9,95,95,0.1,5877.87678,76.2
1,6.35,96,0,58.3,96,96,0.1,522.951116,75.7
1,5.66,94,0,57.7,95,94,0.1,4117.38853,75.4
1,5.11,91,0,57,91,91,0.1,3622.52284,75.4
1,5.86,95,0,56.3,93,95,0.1,488.768855,75.4
1,6.48,94,0,55.7,94,94,0.1,6281.37747,75.2
1,6.65,92,0,55,92,9,0.1,6871.897677,75.1
15,,99,22,44.7,99,99,0.1,2137.576852,69.4
16,0.01,99,8,43.9,99,99,0.1,25.448414,69.2
17,0.01,99,0,43,99,99,0.1,197.551233,69.1
18,0.01,99,0,42.2,99,99,0.1,174.468298,68.8
19,2.83,99,476,41.4,99,99,0.1,1564.966945,68.5
20,2.73,99,117,4.7,99,99,0.2,1377.8214,68.3
21,2.56,98,0,4,99,98,0.2,1213.265328,68
22,2.36,91,2,39.3,98,98,0.3,182.28625,67.9
22,2.15,99,863,38.7,98,96,0.3,83.476942,67.8
23,1.96,98,823,38.1,94,96,0.4,654.2838373,67.6
24,1.78,99,737,37.5,99,99,0.3,546.776852,67.3
24,1.59,99,75,37,99,99,0.3,465.1198869,67.8
25,1.54,99,85,36.4,99,98,0.3,396.129969,67.2
27,1.47,62,25,35.9,99,99,0.2,383.3494997,67.1
28,1.53,,22,35.3,99,99,0.2,456.734892,67.4
30,1.6,,80,34.8,99,99,0.1,558.221144,67.1
0,,64,39,53.3,65,64,0.1,285.83414,72
0,0.01,64,10,52.5,65,64,0.1,3148.36513,71.7
0,0.01,64,0,51.7,65,64,0.1,3167.34356,71.6
0,0.01,64,0,5.8,65,64,0.1,3158.58688,71.4
0,0.85,63,0,49.9,65,65,0.1,3275.91684,71.2
0,0.91,62,0,49.1,66,65,0.1,2965.82434,71
0,0.83,62,0,48.2,66,66,0.1,2643.441423,78
0,1.18,61,0,47.4,66,67,0.1,2697.961375,75
0,1.01,6,0,46.6,67,67,0.1,2393.367265,73
0,1,59,0,45.7,67,68,0.1,247.97823,71
0,0.88,61,3,44.9,67,68,0.1,1886.433359,69.9
0,0.85,63,0,44.1,67,69,0.1,1787.94723,69.6
0,1.2,64,165,43.3,67,69,0.1,158.52724,69.4
0,1.24,66,101,42.6,67,7,0.1,1353.934819,69.3
0,0.91,68,7,41.9,67,7,0.1,1362.61731,69.1
0,1.21,7,9,41.1,67,71,0.1,1469.849149,69
9,,87,0,62.1,87,87,0.1,,74.1
9,6.47,78,0,61.5,79,78,0.1,,73.9
9,6.71,82,0,61,82,82,0.1,,73.8
9,6.7,81,1,6.4,73,81,0.1,,73.7
9,6.74,78,0,59.9,78,78,0.1,,73.8
9,7.22,78,0,59.3,74,78,0.1,,73.7
9,7.59,84,0,58.8,75,84,0.1,,73.6
9,8.18,53,0,58.2,76,5,0.1,,73.2
9,8.7,62,32,57.6,67,62,0.1,,73.4
9,8.27,71,78,57.1,73,71,0.1,,73.6
9,7.92,88,0,56.5,8,87,0.1,,73.6
10,7.55,82,0,55.9,83,86,0.1,,73.3
10,6.3,72,0,55.3,86,68,0.1,,72.4
10,6.89,6,2392,54.7,81,65,0.1,,73.1
10,8.05,53,115,54.1,87,7,0.1,,72.5
11,8.01,5,22,53.4,86,77,0.1,,72.5
28,,97,256,17.5,97,97,0.1,,76
28,4.09,95,15033,16.7,96,95,0.1,,75.9
28,4,59,1123,16,93,59,0.1,,75.7
29,4.12,97,578,15.3,97,97,0.1,,75.6
29,3.94,95,750,14.7,96,95,0.1,,75.4
29,3.93,88,2809,14,94,93,0.1,,75.2
29,3.86,94,6582,13.4,97,96,0.1,,75
28,3.58,87,352,12.9,93,93,0.2,,74.9
28,3.01,67,17,12.3,92,92,0.2,,74.7
28,2.56,93,1978,11.8,94,94,0.2,,74.6
29,2.7,94,410,11.3,94,95,0.2,,74.4
29,2.86,94,217,1.9,96,96,0.2,,74.2
30,2.19,78,2297,1.4,96,99,0.2,,74
30,2.03,,6755,1,92,75,0.2,,73.8
32,1.84,,12058,9.6,96,96,0.1,,73.6
33,1.6,,16512,9.2,96,96,0.1,,73.4
37,,69,468,41.3,63,69,0.1,,65.7
37,0.01,73,815,4.4,67,73,0.1,,65.4
36,0.04,73,400,39.6,67,73,0.1,,65.4
36,0.04,67,2177,38.7,68,67,0.1,,64.7
35,0.04,69,2676,37.9,69,69,0.1,,64.6
35,0.06,76,510,37.2,77,76,0.1,,64.4
36,0.03,76,130,36.4,76,76,0.1,,64.1
37,0.04,78,7,35.7,78,78,0.1,,63.8
38,0.05,79,13,35.1,79,79,0.1,,63.4
39,0.04,78,8079,34.5,78,78,0.1,,63
40,0.04,8,6285,33.9,8,79,0.1,,62.6
42,0.06,43,12708,33.3,72,72,0.1,,62.2
43,0.04,38,8536,32.7,61,61,0.1,,61.9
45,0.07,31,890,32.2,64,65,0.1,,61.5
46,0.08,19,485,31.7,73,73,0.1,,61.1
48,0.07,14,0,31.2,74,74,0.1,,68
27,,9,9,23.4,9,9,4.1,1313.889646,61.8
28,0.01,86,9,22.8,78,86,4.3,1738.8822,61.1
29,2.41,79,35,22.3,74,79,4.8,185.793359,63
29,2.59,78,896,21.7,7,78,5.6,1734.93612,59.2
29,2.57,81,13234,21.2,83,81,6.3,1644.619672,58.2
30,2.47,83,15754,2.7,8,83,6.8,1463.213573,58
30,2.3,94,26,2.2,93,94,9.1,1139.11233,57.4
31,2.12,87,140,19.7,9,87,11.9,1369.68249,55.7
32,2.08,8,535,19.2,77,8,13.6,114.587985,52.6
33,2.25,81,459,18.8,83,81,15.9,13.154199,58
34,2.33,82,45,18.4,84,82,17,691.3178164,49.3
36,2.46,,35,18,84,83,17.6,53.2772217,47.9
39,2.33,,881,17.6,85,83,18.2,429.1583434,46.4
41,2.44,,25036,17.3,85,84,18.4,377.135244,45.5
43,2.61,,16997,17.1,86,85,18.6,378.2736238,44.6
44,2.62,,30930,16.8,85,85,18.7,341.955625,43.8
22,,87,0,31.8,88,87,6.2,118.69383,67
23,6.5,91,0,31.3,92,91,6.3,127.47462,59.2
25,6.39,95,0,3.8,95,95,6.8,111.227396,58
26,6.09,97,0,3.3,95,95,8.8,955.648466,56.6
28,6,94,0,29.9,93,93,13.3,839.927936,54.9
29,5.21,9,9696,29.4,89,89,15.7,713.63562,52.4
30,4.64,73,853,29,69,73,18.1,65.824121,50
30,3.56,75,0,28.6,75,75,20.5,325.678573,48.2
29,3.88,72,242,28.2,73,73,23.7,396.9982166,46.6
28,4.57,68,212,27.9,71,7,26.8,414.796232,45.4
28,4.14,65,420,27.5,69,68,30.3,444.76575,44.6
27,4.36,68,31,27.1,67,65,33.6,454.366654,44.3
26,4.06,7,998,26.7,7,68,36.7,453.3511552,44.5
25,4.43,73,304,26.3,73,71,39.8,57.34834,44.8
25,1.72,76,529,25.9,76,75,42.1,548.587312,45.3
24,1.68,79,1483,25.5,78,78,43.5,547.3588785,46
